device,model,seed,split,tag,name_cn,unit,r2,rmse,mae,bias,within_tolerance,train_min,train_max,samples
CND1,TCN,20260801,train,SYG1_10MAG10CL106,#1 机凝汽器 I（低压）热井液位 6,mm,0.8797484636306763,26.136950812095627,18.67591667175293,-2.22232985496521,0.3990305136036314,694.928955078125,1225.02001953125,35689
CND1,TCN,20260801,train,SYG1_10MAG10CL104-SEL,#1 机凝汽器 I（低压）热井液位三选 - SEL,-,0.8800007104873657,26.39814386489548,18.89149284362793,-2.2244818210601807,,697.7900390625,1231.4290771484375,35689
CND1,TCN,20260801,val,SYG1_10MAG10CP101,凝汽器 1 压力 1,kPa,0.9334155917167664,0.1067895397996376,0.0808554589748382,-0.0247729010879993,0.9207186973610332,3.7780003547668457,7.967000007629394,8905
CND1,TCN,20260801,val,SYG1_10MAG10CP105,凝汽器 1 压力 2,kPa,0.9336643815040588,0.1063891096215881,0.0789832845330238,-0.018556110560894,0.9218416619876474,3.763000011444092,7.967000007629394,8905
CND1,TCN,20260801,val,SYG1_10MAG10CP106,凝汽器 1 压力 3,kPa,0.9357479214668274,0.1045302963284608,0.0793195813894271,-0.0148980394005775,0.9328467153284672,3.687000036239624,7.951000213623047,8905
CND1,TCN,20260801,val,SYG1_10MAG10CP107,凝汽器 1 压力 4,kPa,0.9430723786354064,0.0981168470670655,0.0753989890217781,-0.0110214091837406,0.9555306007860752,3.67900013923645,7.8520002365112305,8905
CND1,TCN,20260801,val,SYG1_10MAG10CP108,凝汽器 1 压力 5,kPa,0.9453543424606324,0.096222562633539,0.0741415917873382,-0.0225302968174219,0.9647389107243122,3.5109996795654297,7.630999565124512,8905
CND1,TCN,20260801,val,SYG1_10MAG10CP109,凝汽器 1 压力 6,kPa,0.950601041316986,0.0915051196576644,0.0696608573198318,-0.0142034124583005,0.9660864682762492,3.694000244140625,7.875,8905
CND1,TCN,20260801,val,SYG1_10MAG10CT101,凝汽器 1 温度 1,℃,0.9464641213417052,0.325502187830667,0.2430684864521026,-0.0699614062905311,0.9932622122403144,28.177000045776367,41.06499862670898,8905
CND1,TCN,20260801,val,SYG1_10MAG10CT102,凝汽器 1 温度 2,℃,0.9533334970474244,0.304664439771438,0.2206303626298904,-0.1034405082464218,0.989444132509826,27.924999237060547,40.68499755859375,8905
CND1,TCN,20260801,val,SYG1_10MAG10CT103,凝汽器 1 温度 3,℃,0.9503735899925232,0.3135609973554398,0.2353149652481079,-0.053271222859621,0.9893318360471643,28.303001403808597,41.19100189208984,8905
CND1,TCN,20260801,val,SYG1_10MAG10CT104,#1 机凝汽器 I（低压）壳侧温度,℃,0.9324660301208496,0.3611468092174711,0.2687915861606598,-0.1079505309462547,0.9900056148231332,27.546998977661133,37.52199935913086,8905
CND1,TCN,20260801,val,SYG1_10MAG10CL104,#1 机凝汽器 I（低压）热井液位 4,mm,0.2263209819793701,39.63130402584632,27.742713928222656,-5.592862606048584,0.2277372262773722,697.905029296875,1232.22900390625,8905
CND1,TCN,20260801,val,SYG1_10MAG10CL105,#1 机凝汽器 I（低压）热井液位 5,mm,0.2464006543159485,39.062990621918914,26.93262481689453,-3.6528728008270255,0.2290847838293093,711.4089965820312,1242.071044921875,8905
CND1,TCN,20260801,val,SYG1_10MAG10CL106,#1 机凝汽器 I（低压）热井液位 6,mm,0.1731492280960083,40.55326599439927,28.06864356994629,-4.324816703796387,0.2180797304884896,694.928955078125,1225.02001953125,8905
CND1,TCN,20260801,val,SYG1_10MAG10CL104-SEL,#1 机凝汽器 I（低压）热井液位三选 - SEL,-,0.2100264430046081,40.04506128842544,27.769258499145508,-4.810681343078613,,697.7900390625,1231.4290771484375,8905
CND1,TCN,20260801,test,SYG1_10MAG10CP101,凝汽器 1 压力 1,kPa,0.7002277374267578,0.2319260284796186,0.2047812491655349,-0.1972449123859405,0.5015864928086713,3.7780003547668457,7.967000007629394,43177
CND1,TCN,20260801,test,SYG1_10MAG10CP105,凝汽器 1 压力 2,kPa,0.7402201890945435,0.2158685949526182,0.1858139783143997,-0.1688358783721923,0.5653936123399032,3.763000011444092,7.967000007629394,43177
CND1,TCN,20260801,test,SYG1_10MAG10CP106,凝汽器 1 压力 3,kPa,0.6831824779510498,0.237024966554586,0.2053685784339904,-0.1924972981214523,0.4913958820668411,3.687000036239624,7.951000213623047,43177
CND1,TCN,20260801,test,SYG1_10MAG10CP107,凝汽器 1 压力 4,kPa,0.6819632053375244,0.2375625575019628,0.2079577594995498,-0.1977564245462417,0.4800472473770757,3.67900013923645,7.8520002365112305,43177
CND1,TCN,20260801,test,SYG1_10MAG10CP108,凝汽器 1 压力 5,kPa,0.6652227640151978,0.2440182875249639,0.2142235338687896,-0.2093017399311065,0.4868795886698936,3.5109996795654297,7.630999565124512,43177
CND1,TCN,20260801,test,SYG1_10MAG10CP109,凝汽器 1 压力 6,kPa,0.6610027551651001,0.245663956338693,0.2201736867427826,-0.2144826799631118,0.4041040368714825,3.694000244140625,7.875,43177
CND1,TCN,20260801,test,SYG1_10MAG10CT101,凝汽器 1 温度 1,℃,0.6228109002113342,1.0958292135492391,0.8031474947929382,-0.6164430975914001,0.7602427218194873,28.177000045776367,41.06499862670898,43177
CND1,TCN,20260801,test,SYG1_10MAG10CT102,凝汽器 1 温度 2,℃,0.6021181344985962,1.1234061288499029,0.812645673751831,-0.6245071291923523,0.7585751673344605,27.924999237060547,40.68499755859375,43177
CND1,TCN,20260801,test,SYG1_10MAG10CT103,凝汽器 1 温度 3,℃,0.627807080745697,1.0702540249409118,0.8073434233665466,-0.6438702344894409,0.7527850475947843,28.303001403808597,41.19100189208984,43177
CND1,TCN,20260801,test,SYG1_10MAG10CT104,#1 机凝汽器 I（低压）壳侧温度,℃,0.7163029909133911,0.7783188957479068,0.684026837348938,-0.6523406505584717,0.8128864904926234,27.546998977661133,37.52199935913086,43177
CND1,TCN,20260801,test,SYG1_10MAG10CL104,#1 机凝汽器 I（低压）热井液位 4,mm,0.3177194595336914,58.64219663827832,40.32772445678711,-4.073077201843262,0.2003381429927971,697.905029296875,1232.22900390625,43177
CND1,TCN,20260801,test,SYG1_10MAG10CL105,#1 机凝汽器 I（低压）热井液位 5,mm,0.3298353552818298,57.87935534705466,40.62113571166992,-1.320534110069275,0.1934826412210204,711.4089965820312,1242.071044921875,43177
CND1,TCN,20260801,test,SYG1_10MAG10CL106,#1 机凝汽器 I（低压）热井液位 6,mm,0.3069657683372497,58.5829490044885,41.037353515625,1.426854372024536,0.1947564675637492,694.928955078125,1225.02001953125,43177
CND1,TCN,20260801,test,SYG1_10MAG10CL104-SEL,#1 机凝汽器 I（低压）热井液位三选 - SEL,-,0.3359378576278686,57.85337870629834,40.66085052490234,-2.0618162155151367,,697.7900390625,1231.4290771484375,43177
DEA,ANN,20260801,train,SYG1_10LAA10CP101,#1 机除氧器压力 1,MPa,0.9900802969932556,0.0240979145529815,0.0175778195261955,0.0024551206734031,0.9959091036453808,0.2540000081062317,1.0740000009536743,35689
DEA,ANN,20260801,train,SYG1_10LAA10CP102,#1 机除氧器压力 2,MPa,0.9903776049613952,0.0236230671509194,0.017084252089262,0.0019957476761192,0.9977023732802824,0.2520000040531158,1.065000057220459,35689
DEA,ANN,20260801,train,SYG1_10LAA10CT101,#1 机除氧器温度 1,℃,0.9889509081840516,1.4645549845585897,1.0607082843780518,0.0487627647817134,0.5870996665639273,140.25601196289062,186.7330017089844,35689
DEA,ANN,20260801,train,SYG1_10LAA10CT102,#1 机除氧器温度 2,℃,0.9860352873802184,1.6423357082747474,1.1998800039291382,0.0352966897189617,0.5337498949256073,140.12599182128906,186.6000061035156,35689
DEA,ANN,20260801,train,SYG1_10LAA10CL101,#1 机除氧器液位 1,mm,0.4336162805557251,22.538678641661967,14.15640640258789,0.7541059851646423,0.533469696545154,1799.865966796875,2373.44384765625,35689
DEA,ANN,20260801,train,SYG1_10LAA10CL102,#1 机除氧器液位 2,mm,0.4649356007575989,23.693003153621117,14.763568878173828,0.685137152671814,0.5145282860265068,1745.8189697265625,2377.288818359375,35689
DEA,ANN,20260801,train,SYG1_10LAA10CL103,#1 机除氧器液位 3,mm,0.4545596241950989,22.08809018515054,13.793542861938477,0.7211971282958984,0.5416514892543921,1803.925048828125,2460.60205078125,35689
DEA,ANN,20260801,train,SYG1_10LAA10CL101-SEL,#1 机除氧器液位三选,-,0.4425004124641418,22.08904625273506,13.600225448608398,0.6635430455207825,,1797.94287109375,2375.15283203125,35689
DEA,ANN,20260801,train,SYG1_10CBA00CBK00R107,#1汽机除氧器出口O2（汽水取样画面的除氧器出口溶解氧）,μg/L,0.0708268284797668,3.79098543747641,0.9465298056602478,-0.0135314045473933,0.996329401216061,0.0630000829696655,100.58699798583984,35689
DEA,ANN,20260801,val,SYG1_10LAA10CP101,#1 机除氧器压力 1,MPa,0.8851184844970703,0.064450437316343,0.0441693142056465,0.0224724914878606,0.9633913531723752,0.2540000081062317,1.0740000009536743,8905
DEA,ANN,20260801,val,SYG1_10LAA10CP102,#1 机除氧器压力 2,MPa,0.8835932016372681,0.0646480228952441,0.0420030504465103,0.0206629168242216,0.9622683885457608,0.2520000040531158,1.065000057220459,8905
DEA,ANN,20260801,val,SYG1_10LAA10CT101,#1 机除氧器温度 1,℃,0.8174722194671631,4.114243556934418,2.155421018600464,0.5299381017684937,0.3385738349241999,140.25601196289062,186.7330017089844,8905
DEA,ANN,20260801,val,SYG1_10LAA10CT102,#1 机除氧器温度 2,℃,0.8195194005966187,4.070662060625569,2.2692391872406006,0.5516223907470703,0.3053340819764177,140.12599182128906,186.6000061035156,8905
DEA,ANN,20260801,val,SYG1_10LAA10CL101,#1 机除氧器液位 1,mm,0.2000162005424499,27.26517281143657,16.869234085083008,-0.2915046215057373,0.485120718697361,1799.865966796875,2373.44384765625,8905
DEA,ANN,20260801,val,SYG1_10LAA10CL102,#1 机除氧器液位 2,mm,0.1877747178077697,28.64759061844796,17.707881927490234,-2.3725082874298096,0.4643458731049972,1745.8189697265625,2377.288818359375,8905
DEA,ANN,20260801,val,SYG1_10LAA10CL103,#1 机除氧器液位 3,mm,0.1543115973472595,27.450410277700087,17.6558837890625,-4.396842956542969,0.433464345873105,1803.925048828125,2460.60205078125,8905
DEA,ANN,20260801,val,SYG1_10LAA10CL101-SEL,#1 机除氧器液位三选,-,0.1703478693962097,27.16322551378057,16.614952087402344,-3.3799524307250977,,1797.94287109375,2375.15283203125,8905
DEA,ANN,20260801,val,SYG1_10CBA00CBK00R107,#1汽机除氧器出口O2（汽水取样画面的除氧器出口溶解氧）,μg/L,-1.225700855255127,1.0006342902815537,0.8257832527160645,0.4280135333538055,1.0,0.0630000829696655,100.58699798583984,8905
DEA,ANN,20260801,test,SYG1_10LAA10CP101,#1 机除氧器压力 1,MPa,0.9677953720092772,0.0267770880513743,0.020381947979331,-0.0006872876547276,0.995066817981796,0.2540000081062317,1.0740000009536743,43177
DEA,ANN,20260801,test,SYG1_10LAA10CP102,#1 机除氧器压力 2,MPa,0.964227855205536,0.0278766247645065,0.0209207627922296,0.0059248968027532,0.9934687449336452,0.2520000040531158,1.065000057220459,43177
DEA,ANN,20260801,test,SYG1_10LAA10CT101,#1 机除氧器温度 1,℃,0.9638245701789856,1.6656962510090518,1.231336236000061,0.3101827204227447,0.5236352687773583,140.25601196289062,186.7330017089844,43177
DEA,ANN,20260801,test,SYG1_10LAA10CT102,#1 机除氧器温度 2,℃,0.9595714807510376,1.7558741754538207,1.2740167379379272,0.2409798353910446,0.5252796627834264,140.12599182128906,186.6000061035156,43177
DEA,ANN,20260801,test,SYG1_10LAA10CL101,#1 机除氧器液位 1,mm,-0.2476688623428344,26.449674215636023,18.33557510375977,9.763297080993652,0.430900711026704,1799.865966796875,2373.44384765625,43177
DEA,ANN,20260801,test,SYG1_10LAA10CL102,#1 机除氧器液位 2,mm,-0.0156757831573486,23.382293053034143,15.791842460632324,4.671978950500488,0.4739560414109364,1745.8189697265625,2377.288818359375,43177
DEA,ANN,20260801,test,SYG1_10LAA10CL103,#1 机除氧器液位 3,mm,-0.0613405704498291,21.7132383968787,14.77356243133545,0.0817383974790573,0.4850962317900734,1803.925048828125,2460.60205078125,43177
DEA,ANN,20260801,test,SYG1_10LAA10CL101-SEL,#1 机除氧器液位三选,-,-0.0350760221481323,21.071895507368044,13.614489555358888,2.7730588912963867,,1797.94287109375,2375.15283203125,43177
DEA,ANN,20260801,test,SYG1_10CBA00CBK00R107,#1汽机除氧器出口O2（汽水取样画面的除氧器出口溶解氧）,μg/L,-1.2202889919281006,0.8766487459942562,0.6682964563369751,-0.0971073433756828,0.9996525928156196,0.0630000829696655,100.58699798583984,43177
DEA,ANN,20260802,train,SYG1_10LAA10CP101,#1 机除氧器压力 1,MPa,0.9924237132072448,0.0210600353391282,0.0152663718909025,-0.00217199139297,0.9985149485835972,0.2540000081062317,1.0740000009536743,35689
DEA,ANN,20260802,train,SYG1_10LAA10CP102,#1 机除氧器压力 2,MPa,0.9922274947166444,0.0212312321659441,0.0152845717966556,-0.0019260526169091,0.9983748493933704,0.2520000040531158,1.065000057220459,35689
DEA,ANN,20260802,train,SYG1_10LAA10CT101,#1 机除氧器温度 1,℃,0.9919920563697816,1.246817782052434,0.8734158873558044,-0.0997506603598594,0.68278741348875,140.25601196289062,186.7330017089844,35689
DEA,ANN,20260802,train,SYG1_10LAA10CT102,#1 机除氧器温度 2,℃,0.9887112975120544,1.4766189322208496,1.0471017360687256,-0.1010196655988693,0.612093362100367,140.12599182128906,186.6000061035156,35689
DEA,ANN,20260802,train,SYG1_10LAA10CL101,#1 机除氧器液位 1,mm,0.4886435866355896,21.415830286618224,13.180594444274902,0.1115851774811744,0.5684664742637787,1799.865966796875,2373.44384765625,35689
DEA,ANN,20260802,train,SYG1_10LAA10CL102,#1 机除氧器液位 2,mm,0.522516667842865,22.38186080001155,13.473657608032228,-0.0403336808085441,0.5710442993639496,1745.8189697265625,2377.288818359375,35689
DEA,ANN,20260802,train,SYG1_10LAA10CL103,#1 机除氧器液位 3,mm,0.5118913650512695,20.895019434262394,12.63286304473877,0.1167009845376014,0.5918910588696797,1803.925048828125,2460.60205078125,35689
DEA,ANN,20260802,train,SYG1_10LAA10CL101-SEL,#1 机除氧器液位三选,-,0.5002259612083435,20.914213525556683,12.535604476928713,0.1740931868553161,,1797.94287109375,2375.15283203125,35689
DEA,ANN,20260802,train,SYG1_10CBA00CBK00R107,#1汽机除氧器出口O2（汽水取样画面的除氧器出口溶解氧）,μg/L,0.7810077667236328,1.8404249176446132,0.7130387425422668,-0.0069811465218663,0.9979545518226904,0.0630000829696655,100.58699798583984,35689
DEA,ANN,20260802,val,SYG1_10LAA10CP101,#1 机除氧器压力 1,MPa,0.9258605241775512,0.051775641339611,0.0371017232537269,0.0166187360882759,0.963615946097698,0.2540000081062317,1.0740000009536743,8905
DEA,ANN,20260802,val,SYG1_10LAA10CP102,#1 机除氧器压力 2,MPa,0.9210140705108644,0.0532526185627055,0.0385637618601322,0.018184620887041,0.9633913531723752,0.2520000040531158,1.065000057220459,8905
DEA,ANN,20260802,val,SYG1_10LAA10CT101,#1 机除氧器温度 1,℃,0.9070433974266052,2.936064998666004,1.8233100175857544,0.4216963052749634,0.3523862998315553,140.25601196289062,186.7330017089844,8905
DEA,ANN,20260802,val,SYG1_10LAA10CT102,#1 机除氧器温度 2,℃,0.887322187423706,3.216391875499213,2.114701509475708,0.7391478419303894,0.2844469399213924,140.12599182128906,186.6000061035156,8905
DEA,ANN,20260802,val,SYG1_10LAA10CL101,#1 机除氧器液位 1,mm,0.2364260554313659,26.637484923080557,16.23204231262207,-0.305275410413742,0.4979225154407636,1799.865966796875,2373.44384765625,8905
DEA,ANN,20260802,val,SYG1_10LAA10CL102,#1 机除氧器液位 2,mm,0.2493684887886047,27.539955659275197,16.54983139038086,-0.1709220707416534,0.5007299270072992,1745.8189697265625,2377.288818359375,8905
DEA,ANN,20260802,val,SYG1_10LAA10CL103,#1 机除氧器液位 3,mm,0.2340549230575561,26.124168273243647,16.195302963256836,-2.363330841064453,0.4924199887703537,1803.925048828125,2460.60205078125,8905
DEA,ANN,20260802,val,SYG1_10LAA10CL101-SEL,#1 机除氧器液位三选,-,0.2213484048843383,26.315093213959457,15.79759120941162,-2.0970163345336914,,1797.94287109375,2375.15283203125,8905
DEA,ANN,20260802,val,SYG1_10CBA00CBK00R107,#1汽机除氧器出口O2（汽水取样画面的除氧器出口溶解氧）,μg/L,-0.7687044143676758,0.8920097962427417,0.7457844018936157,0.5220653414726257,1.0,0.0630000829696655,100.58699798583984,8905
DEA,ANN,20260802,test,SYG1_10LAA10CP101,#1 机除氧器压力 1,MPa,0.9802098870277404,0.0209907633091933,0.0151705741882324,0.0034926300868391,0.9985640503045604,0.2540000081062317,1.0740000009536743,43177
DEA,ANN,20260802,test,SYG1_10LAA10CP102,#1 机除氧器压力 2,MPa,0.979973316192627,0.0208579965323032,0.0149796791374683,0.0032103694975376,0.9984714083887256,0.2520000040531158,1.065000057220459,43177
DEA,ANN,20260802,test,SYG1_10LAA10CT101,#1 机除氧器温度 1,℃,0.9729959964752196,1.4391399648486878,1.0432041883468628,0.3146451115608215,0.6102786205618732,140.25601196289062,186.7330017089844,43177
DEA,ANN,20260802,test,SYG1_10LAA10CT102,#1 机除氧器温度 2,℃,0.9634776711463928,1.66889409789672,1.2471266984939575,0.7468737959861755,0.5266692915209487,140.12599182128906,186.6000061035156,43177
DEA,ANN,20260802,test,SYG1_10LAA10CL101,#1 机除氧器液位 1,mm,-0.1104543209075927,24.952899967676604,16.78465461730957,5.943535327911377,0.4681659216712601,1799.865966796875,2373.44384765625,43177
DEA,ANN,20260802,test,SYG1_10LAA10CL102,#1 机除氧器液位 2,mm,0.0607137084007263,22.485809598517488,14.775331497192385,2.3569042682647705,0.4988998772494615,1745.8189697265625,2377.288818359375,43177
DEA,ANN,20260802,test,SYG1_10LAA10CL103,#1 机除氧器液位 3,mm,-0.0380860567092895,21.47404652300692,14.638238906860352,-2.5723822116851807,0.4711999444148505,1803.925048828125,2460.60205078125,43177
DEA,ANN,20260802,test,SYG1_10LAA10CL101-SEL,#1 机除氧器液位三选,-,-0.013251781463623,20.848564907240167,13.23758602142334,1.2716630697250366,,1797.94287109375,2375.15283203125,43177
DEA,ANN,20260802,test,SYG1_10CBA00CBK00R107,#1汽机除氧器出口O2（汽水取样画面的除氧器出口溶解氧）,μg/L,-0.38770592212677,0.6930580021473781,0.5325819253921509,-0.0669939815998077,0.999930518563124,0.0630000829696655,100.58699798583984,43177
DEA,ANN,20260803,train,SYG1_10LAA10CP101,#1 机除氧器压力 1,MPa,0.9929862022399902,0.0202631045457403,0.0143452920019626,-0.0020406513940542,0.9977864327944184,0.2540000081062317,1.0740000009536743,35689
DEA,ANN,20260803,train,SYG1_10LAA10CP102,#1 机除氧器压力 2,MPa,0.9926483631134032,0.020648456992401,0.0145679544657468,-0.00184059177991,0.9975342542520104,0.2520000040531158,1.065000057220459,35689
DEA,ANN,20260803,train,SYG1_10LAA10CT101,#1 机除氧器温度 1,℃,0.9895870685577391,1.4217690229221538,1.034050703048706,0.0378977991640567,0.5949452212166214,140.25601196289062,186.7330017089844,35689
DEA,ANN,20260803,train,SYG1_10LAA10CT102,#1 机除氧器温度 2,℃,0.9855616092681884,1.6699594236915227,1.236963152885437,0.04810182005167,0.5211129479671608,140.12599182128906,186.6000061035156,35689
DEA,ANN,20260803,train,SYG1_10LAA10CL101,#1 机除氧器液位 1,mm,0.4217560887336731,22.77343884005142,14.509177207946776,1.4488942623138428,0.5147524447308695,1799.865966796875,2373.44384765625,35689
DEA,ANN,20260803,train,SYG1_10LAA10CL102,#1 机除氧器液位 2,mm,0.4557782411575317,23.894889815132935,15.005989074707031,1.257723331451416,0.5036005491888257,1745.8189697265625,2377.288818359375,35689
DEA,ANN,20260803,train,SYG1_10LAA10CL103,#1 机除氧器液位 3,mm,0.4436533451080322,22.30782732935348,14.039761543273926,1.4176132678985596,0.5292387010003082,1803.925048828125,2460.60205078125,35689
DEA,ANN,20260803,train,SYG1_10LAA10CL101-SEL,#1 机除氧器液位三选,-,0.4327716827392578,22.280946619822743,13.91762638092041,1.517107009887695,,1797.94287109375,2375.15283203125,35689
DEA,ANN,20260803,train,SYG1_10CBA00CBK00R107,#1汽机除氧器出口O2（汽水取样画面的除氧器出口溶解氧）,μg/L,0.0700907707214355,3.792486598192952,0.9565239548683168,0.0152646554633975,0.9962173218638796,0.0630000829696655,100.58699798583984,35689
DEA,ANN,20260803,val,SYG1_10LAA10CP101,#1 机除氧器压力 1,MPa,0.907246470451355,0.0579116638559878,0.0292662102729082,0.0083116451278328,0.9676586187535092,0.2540000081062317,1.0740000009536743,8905
DEA,ANN,20260803,val,SYG1_10LAA10CP102,#1 机除氧器压力 2,MPa,0.9074488878250122,0.0576443608103046,0.0286839641630649,0.007895965129137,0.9656372824256036,0.2520000040531158,1.065000057220459,8905
DEA,ANN,20260803,val,SYG1_10LAA10CT101,#1 机除氧器温度 1,℃,0.8387863636016846,3.866575003776166,2.147101879119873,0.7106533646583557,0.306457046603032,140.25601196289062,186.7330017089844,8905
DEA,ANN,20260803,val,SYG1_10LAA10CT102,#1 机除氧器温度 2,℃,0.8334122896194458,3.9108514158290255,2.076188325881958,0.3290387094020843,0.3466591802358226,140.12599182128906,186.6000061035156,8905
DEA,ANN,20260803,val,SYG1_10LAA10CL101,#1 机除氧器液位 1,mm,0.1391546130180359,28.28331095736384,17.4845027923584,-0.781424343585968,0.4777091521617069,1799.865966796875,2373.44384765625,8905
DEA,ANN,20260803,val,SYG1_10LAA10CL102,#1 机除氧器液位 2,mm,0.137628972530365,29.51867912004512,18.32521629333496,-1.918519735336304,0.4591802358225716,1745.8189697265625,2377.288818359375,8905
DEA,ANN,20260803,val,SYG1_10LAA10CL103,#1 机除氧器液位 3,mm,0.1142361164093017,28.09329267390561,17.525930404663086,-3.750631332397461,0.4768107804604155,1803.925048828125,2460.60205078125,8905
DEA,ANN,20260803,val,SYG1_10LAA10CL101-SEL,#1 机除氧器液位三选,-,0.1095689535140991,28.140606564055595,17.028474807739258,-2.505662679672241,,1797.94287109375,2375.15283203125,8905
DEA,ANN,20260803,val,SYG1_10CBA00CBK00R107,#1汽机除氧器出口O2（汽水取样画面的除氧器出口溶解氧）,μg/L,-1.890681266784668,1.140360344269615,0.9758200645446776,0.6892571449279785,1.0,0.0630000829696655,100.58699798583984,8905
DEA,ANN,20260803,test,SYG1_10LAA10CP101,#1 机除氧器压力 1,MPa,0.9661542773246764,0.0274508711080179,0.0194410476833581,-0.001141776330769,0.9863816383722817,0.2540000081062317,1.0740000009536743,43177
DEA,ANN,20260803,test,SYG1_10LAA10CP102,#1 机除氧器压力 2,MPa,0.9553659558296204,0.0311387305127254,0.0219464395195245,0.0130697293207049,0.9859647497510248,0.2520000040531158,1.065000057220459,43177
DEA,ANN,20260803,test,SYG1_10LAA10CT101,#1 机除氧器温度 1,℃,0.947139859199524,2.0135059898861423,1.5496553182601929,0.353320300579071,0.3924079949973365,140.25601196289062,186.7330017089844,43177
DEA,ANN,20260803,test,SYG1_10LAA10CT102,#1 机除氧器温度 2,℃,0.931702435016632,2.282192714768257,1.843881368637085,-0.2629902362823486,0.3079880491928573,140.12599182128906,186.6000061035156,43177
DEA,ANN,20260803,test,SYG1_10LAA10CL101,#1 机除氧器液位 1,mm,-0.4828850030899048,28.83529509410408,19.786041259765625,10.005805015563965,0.4195289158579799,1799.865966796875,2373.44384765625,43177
DEA,ANN,20260803,test,SYG1_10LAA10CL102,#1 机除氧器液位 2,mm,-0.3438855409622192,26.89618532722159,18.38909339904785,7.752900123596191,0.428862588878338,1745.8189697265625,2377.288818359375,43177
DEA,ANN,20260803,test,SYG1_10LAA10CL103,#1 机除氧器液位 3,mm,-0.3588011264801025,24.568302779493006,16.466594696044922,2.912029266357422,0.4805799383931259,1803.925048828125,2460.60205078125,43177
DEA,ANN,20260803,test,SYG1_10LAA10CL101-SEL,#1 机除氧器液位三选,-,-0.3994818925857544,24.501976711950583,16.075653076171875,5.625788688659668,,1797.94287109375,2375.15283203125,43177
DEA,ANN,20260803,test,SYG1_10CBA00CBK00R107,#1汽机除氧器出口O2（汽水取样画面的除氧器出口溶解氧）,μg/L,-1.355708122253418,0.9029871640734686,0.702143669128418,0.171512097120285,0.9994209880260324,0.0630000829696655,100.58699798583984,43177
DEA,GRU,20260801,train,SYG1_10LAA10CP101,#1 机除氧器压力 1,MPa,0.9931593537330629,0.020011447373413,0.0135761862620711,-0.0021696626208722,0.9964695004062876,0.2540000081062317,1.0740000009536743,35689
DEA,GRU,20260801,train,SYG1_10LAA10CP102,#1 机除氧器压力 2,MPa,0.99273020029068,0.0205331933398347,0.0146471476182341,-0.0025170370936393,0.9987110874499144,0.2520000040531158,1.065000057220459,35689
DEA,GRU,20260801,train,SYG1_10LAA10CT101,#1 机除氧器温度 1,℃,0.9880953431129456,1.52020248846215,1.1331533193588257,-0.1848542690277099,0.550898035809353,140.25601196289062,186.7330017089844,35689
DEA,GRU,20260801,train,SYG1_10LAA10CT102,#1 机除氧器温度 2,℃,0.9847263097763062,1.7175832776531763,1.2743219137191772,-0.0496646352112293,0.5156770993863655,140.12599182128906,186.6000061035156,35689
DEA,GRU,20260801,train,SYG1_10LAA10CL101,#1 机除氧器液位 1,mm,0.5246537923812866,20.64800519198412,13.149893760681152,2.003654956817627,0.5640393398526157,1799.865966796875,2373.44384765625,35689
DEA,GRU,20260801,train,SYG1_10LAA10CL102,#1 机除氧器液位 2,mm,0.5652893781661987,21.355866373538984,13.332037925720217,1.8447173833847048,0.564907954832021,1745.8189697265625,2377.288818359375,35689
DEA,GRU,20260801,train,SYG1_10LAA10CL103,#1 机除氧器液位 3,mm,0.5524316430091858,20.008485138537164,12.64467716217041,1.8922635316848757,0.5788898540166438,1803.925048828125,2460.60205078125,35689
DEA,GRU,20260801,train,SYG1_10LAA10CL101-SEL,#1 机除氧器液位三选,-,0.5364850163459778,20.1412575964948,12.557109832763672,1.80649209022522,,1797.94287109375,2375.15283203125,35689
DEA,GRU,20260801,train,SYG1_10CBA00CBK00R107,#1汽机除氧器出口O2（汽水取样画面的除氧器出口溶解氧）,μg/L,0.0553557872772216,3.822415699300546,0.9509093761444092,-0.0730739161372184,0.9980946510129172,0.0630000829696655,100.58699798583984,35689
DEA,GRU,20260801,val,SYG1_10LAA10CP101,#1 机除氧器压力 1,MPa,0.9499400854110718,0.042544728763021,0.0185706540942192,0.0001614180218894,0.9727119595732734,0.2540000081062317,1.0740000009536743,8905
DEA,GRU,20260801,val,SYG1_10LAA10CP102,#1 机除氧器压力 2,MPa,0.9520789980888368,0.0414790752405649,0.0178629159927368,-0.0069208708591759,0.972599663110612,0.2520000040531158,1.065000057220459,8905
DEA,GRU,20260801,val,SYG1_10LAA10CT101,#1 机除氧器温度 1,℃,0.9423717260360718,2.3117630273949623,1.4592658281326294,0.4378547966480255,0.5274564851207187,140.25601196289062,186.7330017089844,8905
DEA,GRU,20260801,val,SYG1_10LAA10CT102,#1 机除氧器温度 2,℃,0.9160224199295044,2.776716244572851,1.9665273427963257,0.9049705266952516,0.3284671532846715,140.12599182128906,186.6000061035156,8905
DEA,GRU,20260801,val,SYG1_10LAA10CL101,#1 机除氧器液位 1,mm,0.2873375415802002,25.734136639378807,16.171295166015625,-2.3776063919067383,0.498034811903425,1799.865966796875,2373.44384765625,8905
DEA,GRU,20260801,val,SYG1_10LAA10CL102,#1 机除氧器液位 2,mm,0.2522948980331421,27.48622035803236,17.8445987701416,-6.601699352264404,0.4180797304884896,1745.8189697265625,2377.288818359375,8905
