device,stage,model,graph,seed,label_fraction,shuffle_labels,hidden,head_hidden,dropout,learning_rate,finetune_encoder,test,best_val_macro_f1,best_epoch,pretrain_val_mse,accuracy,macro_precision,macro_recall,macro_f1
CND1,final,CNN,KG,101,1,False,32,96,0.05,0.0015,False,iid,0.9965277777777776,40,,0.9878472222222222,0.9878590279452348,0.9878472222222222,0.9878471594280944
CND1,final,CNN,KG,101,1,False,32,96,0.05,0.0015,False,ood_profile,0.9965277777777776,40,,0.9409722222222222,0.9452188826665192,0.9409722222222222,0.940450920612013
CND1,final,CNN,KG,101,1,False,32,96,0.05,0.0015,False,weak,0.9965277777777776,40,,0.3715277777777778,0.6191577625141513,0.3715277777777777,0.3097336189213642
CND1,final,CNN,KG,123,1,False,32,96,0.05,0.0015,False,iid,0.9930432888910397,28,,0.9791666666666666,0.9794631310151444,0.9791666666666669,0.9791931029511604
CND1,final,CNN,KG,123,1,False,32,96,0.05,0.0015,False,ood_profile,0.9930432888910397,28,,0.9184027777777778,0.9341275839709352,0.9184027777777778,0.9188753091351596
CND1,final,CNN,KG,123,1,False,32,96,0.05,0.0015,False,weak,0.9930432888910397,28,,0.4131944444444444,0.6297077053547036,0.4131944444444445,0.3681265944553995
CND1,final,CNN,KG,202,1,False,32,96,0.05,0.0015,False,iid,0.9895577253099924,17,,0.9791666666666666,0.9792805340527015,0.9791666666666669,0.9791465190366128
CND1,final,CNN,KG,202,1,False,32,96,0.05,0.0015,False,ood_profile,0.9895577253099924,17,,0.9357638888888888,0.9430543670579276,0.935763888888889,0.935876557702516
CND1,final,CNN,KG,202,1,False,32,96,0.05,0.0015,False,weak,0.9895577253099924,17,,0.4114583333333333,0.6385515870133935,0.4114583333333333,0.3765952105816841
CND1,final,GCN-NodeAware,Corr,101,1,False,32,96,0.05,0.0015,False,iid,0.9808949627231393,13,0.0323625616729259,0.96875,0.9695579374661888,0.96875,0.968753928281995
CND1,final,GCN-NodeAware,Corr,101,1,False,32,96,0.05,0.0015,False,ood_profile,0.9808949627231393,13,0.0323625616729259,0.8697916666666666,0.8854474745641143,0.8697916666666666,0.8711600484677687
CND1,final,GCN-NodeAware,Corr,101,1,False,32,96,0.05,0.0015,False,weak,0.9808949627231393,13,0.0323625616729259,0.3541666666666667,0.6086021505376344,0.3541666666666666,0.300440499160135
CND1,final,GCN-NodeAware,Corr,123,1,False,32,96,0.05,0.0015,False,iid,0.982638888888889,36,0.0319540128111839,0.9774305555555556,0.977964112351882,0.9774305555555556,0.977503390555761
CND1,final,GCN-NodeAware,Corr,123,1,False,32,96,0.05,0.0015,False,ood_profile,0.982638888888889,36,0.0319540128111839,0.7829861111111112,0.8482374315588779,0.7829861111111112,0.7898538081431544
CND1,final,GCN-NodeAware,Corr,123,1,False,32,96,0.05,0.0015,False,weak,0.982638888888889,36,0.0319540128111839,0.3246527777777778,0.5629999608832561,0.3246527777777778,0.2461376214249777
CND1,final,GCN-NodeAware,Corr,202,1,False,32,96,0.05,0.0015,False,iid,0.9878460751918776,31,0.031526256352663,0.9739583333333334,0.974584043078929,0.9739583333333334,0.9740285970549128
CND1,final,GCN-NodeAware,Corr,202,1,False,32,96,0.05,0.0015,False,ood_profile,0.9878460751918776,31,0.031526256352663,0.8628472222222222,0.8847801278295402,0.8628472222222222,0.8656277150452143
CND1,final,GCN-NodeAware,Corr,202,1,False,32,96,0.05,0.0015,False,weak,0.9878460751918776,31,0.031526256352663,0.3402777777777778,0.5747901113025405,0.3402777777777778,0.2756590100186505
CND1,final,GCN-NodeAware,Identity,101,1,False,32,96,0.05,0.0015,False,iid,0.977439026358494,5,0.0322836153209209,0.9600694444444444,0.9611114772807436,0.9600694444444444,0.9600950367385496
CND1,final,GCN-NodeAware,Identity,101,1,False,32,96,0.05,0.0015,False,ood_profile,0.977439026358494,5,0.0322836153209209,0.8402777777777778,0.8711238478262135,0.8402777777777778,0.8431897508674355
CND1,final,GCN-NodeAware,Identity,101,1,False,32,96,0.05,0.0015,False,weak,0.977439026358494,5,0.0322836153209209,0.3055555555555556,0.5466546267629859,0.3055555555555555,0.2127470264921663
CND1,final,GCN-NodeAware,Identity,123,1,False,32,96,0.05,0.0015,False,iid,0.9860867038094546,36,0.0321699194610118,0.9739583333333334,0.974125199840128,0.9739583333333331,0.9738622245488158
CND1,final,GCN-NodeAware,Identity,123,1,False,32,96,0.05,0.0015,False,ood_profile,0.9860867038094546,36,0.0321699194610118,0.8298611111111112,0.8551109590530076,0.8298611111111112,0.8318211418509565
CND1,final,GCN-NodeAware,Identity,123,1,False,32,96,0.05,0.0015,False,weak,0.9860867038094546,36,0.0321699194610118,0.3142361111111111,0.5258717608824675,0.3142361111111111,0.23419196824818
CND1,final,GCN-NodeAware,Identity,202,1,False,32,96,0.05,0.0015,False,iid,0.982626496196998,15,0.0319801867008209,0.9722222222222222,0.97242909830938,0.9722222222222222,0.9722624101591694
CND1,final,GCN-NodeAware,Identity,202,1,False,32,96,0.05,0.0015,False,ood_profile,0.982626496196998,15,0.0319801867008209,0.8489583333333334,0.8777798092209856,0.8489583333333333,0.8523388242619185
CND1,final,GCN-NodeAware,Identity,202,1,False,32,96,0.05,0.0015,False,weak,0.982626496196998,15,0.0319801867008209,0.328125,0.5711286280702357,0.328125,0.2547003450269255
CND1,final,GCN-NodeAware,KG,101,1,False,32,96,0.05,0.0015,False,iid,0.980913876131691,21,0.0324030257761478,0.9774305555555556,0.9778638497652584,0.9774305555555556,0.9775105846534418
CND1,final,GCN-NodeAware,KG,101,1,False,32,96,0.05,0.0015,False,ood_profile,0.980913876131691,21,0.0324030257761478,0.8454861111111112,0.8786067454274433,0.845486111111111,0.8483253873219783
CND1,final,GCN-NodeAware,KG,101,1,False,32,96,0.05,0.0015,False,weak,0.980913876131691,21,0.0324030257761478,0.3663194444444444,0.6025045436000148,0.3663194444444445,0.3132114682742378
CND1,final,GCN-NodeAware,KG,123,1,False,32,96,0.05,0.0015,False,iid,0.9791331242285976,26,0.0319374278187751,0.9652777777777778,0.9660190174104532,0.9652777777777778,0.9652174323459772
CND1,final,GCN-NodeAware,KG,123,1,False,32,96,0.05,0.0015,False,ood_profile,0.9791331242285976,26,0.0319374278187751,0.8402777777777778,0.8622790936840382,0.8402777777777779,0.8427839632969069
CND1,final,GCN-NodeAware,KG,123,1,False,32,96,0.05,0.0015,False,weak,0.9791331242285976,26,0.0319374278187751,0.3715277777777778,0.5908557707447646,0.3715277777777778,0.3216905414251125
CND1,final,GCN-NodeAware,KG,202,1,False,32,96,0.05,0.0015,False,iid,0.9843682003012214,21,0.031550895422697,0.9791666666666666,0.9794544754276298,0.9791666666666666,0.9791879287508582
CND1,final,GCN-NodeAware,KG,202,1,False,32,96,0.05,0.0015,False,ood_profile,0.9843682003012214,21,0.031550895422697,0.8628472222222222,0.8897074530728003,0.8628472222222222,0.8664490609594027
CND1,final,GCN-NodeAware,KG,202,1,False,32,96,0.05,0.0015,False,weak,0.9843682003012214,21,0.031550895422697,0.3680555555555556,0.6145789311277026,0.3680555555555556,0.3161705354647791
