task,split,algorithm,target_tag,name_cn,unit,group,r2,rmse,mae,train_actual_min,train_actual_max,actual_min,actual_max,pred_min,pred_max,samples,first_time,last_time
2024_10d训练_200d测试,test,TCN,SYG1_10MAA50CT131A,超高压缸蒸汽温度100%,℃,Y4_VHP缸体与内部蒸汽,0.8267228603363037,2.643007366226444,1.3815014362335205,507.5570068359375,536.18701171875,414.44598388671875,544.385986328125,510.46044921875,536.1588134765625,258455,2024-05-11 00:23:00,2024-11-27 00:22:00
2024_10d训练_200d测试,test,iTransformer-small,SYG1_10MAA50CT131A,超高压缸蒸汽温度100%,℃,Y4_VHP缸体与内部蒸汽,0.833161473274231,2.5934380033432567,1.4709550142288208,507.5570068359375,536.18701171875,414.44598388671875,544.385986328125,508.7648010253906,536.1289672851562,258455,2024-05-11 00:23:00,2024-11-27 00:22:00
2024_10d训练_300d测试,train,ANN,SYG1_10MAA50CP101,超高压缸叶片级压力#1,MPa,Y1_VHP本体,0.9879023432731628,0.5402000421853104,0.38570159673690796,6.576000213623047,22.70800018310547,6.576000213623047,22.70800018310547,6.2287092208862305,22.170244216918945,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,GRU-RNN,SYG1_10MAA50CP101,超高压缸叶片级压力#1,MPa,Y1_VHP本体,0.9972534775733948,0.2573933372829378,0.18651580810546875,6.576000213623047,22.70800018310547,6.576000213623047,22.70800018310547,6.010611534118652,22.53256607055664,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,TCN,SYG1_10MAA50CP101,超高压缸叶片级压力#1,MPa,Y1_VHP本体,0.9922523498535156,0.4323025801633033,0.3233373761177063,6.576000213623047,22.70800018310547,6.576000213623047,22.70800018310547,6.114587783813477,23.79983139038086,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,iTransformer-small,SYG1_10MAA50CP101,超高压缸叶片级压力#1,MPa,Y1_VHP本体,0.9951782822608948,0.34103924296983423,0.255420982837677,6.576000213623047,22.70800018310547,6.576000213623047,22.70800018310547,5.534716606140137,22.397499084472656,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,ANN,SYG1_10MAA50CP102,超高压缸叶片级压力#2,MPa,Y1_VHP本体,0.9923705458641052,0.4289138244349201,0.2927011251449585,6.5920000076293945,22.695999145507812,6.5920000076293945,22.695999145507812,6.615837097167969,22.23931884765625,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,GRU-RNN,SYG1_10MAA50CP102,超高压缸叶片级压力#2,MPa,Y1_VHP本体,0.9970919489860535,0.2648052581452331,0.19679361581802368,6.5920000076293945,22.695999145507812,6.5920000076293945,22.695999145507812,6.214102745056152,22.84891700744629,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,TCN,SYG1_10MAA50CP102,超高压缸叶片级压力#2,MPa,Y1_VHP本体,0.9934682250022888,0.3968629955368555,0.30407366156578064,6.5920000076293945,22.695999145507812,6.5920000076293945,22.695999145507812,5.863381385803223,23.524269104003906,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,iTransformer-small,SYG1_10MAA50CP102,超高压缸叶片级压力#2,MPa,Y1_VHP本体,0.9950715899467468,0.3447287021819109,0.25407975912094116,6.5920000076293945,22.695999145507812,6.5920000076293945,22.695999145507812,5.282968521118164,22.280399322509766,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,ANN,SYG1_10MAA50CP103,超高压缸叶片级压力#3,MPa,Y1_VHP本体,0.9920766353607178,0.4370937675300977,0.2798153758049011,6.578999996185303,22.695999145507812,6.5789995193481445,22.695999145507812,6.502799987792969,22.188514709472656,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,GRU-RNN,SYG1_10MAA50CP103,超高压缸叶片级压力#3,MPa,Y1_VHP本体,0.9954357743263245,0.3317449232710511,0.25308263301849365,6.578999996185303,22.695999145507812,6.5789995193481445,22.695999145507812,6.326981544494629,22.912628173828125,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,TCN,SYG1_10MAA50CP103,超高压缸叶片级压力#3,MPa,Y1_VHP本体,0.9913586974143982,0.4564662440490985,0.34415316581726074,6.578999996185303,22.695999145507812,6.5789995193481445,22.695999145507812,6.459166526794434,23.815189361572266,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,iTransformer-small,SYG1_10MAA50CP103,超高压缸叶片级压力#3,MPa,Y1_VHP本体,0.9953100681304932,0.336282386726817,0.24742619693279266,6.578999996185303,22.695999145507812,6.5789995193481445,22.695999145507812,5.486284255981445,22.254894256591797,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,ANN,SYG1_10MAA50CT121A,超高压排汽蒸汽温度#1,℃,Y1_VHP本体,0.9201828837394714,1.1523454051894892,0.8586947917938232,395.4360046386719,424.8529968261719,395.4360046386719,424.8529968261719,401.701904296875,420.6571960449219,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,GRU-RNN,SYG1_10MAA50CT121A,超高压排汽蒸汽温度#1,℃,Y1_VHP本体,0.9583539366722107,0.8323798367264827,0.6358311176300049,395.4360046386719,424.8529968261719,395.4360046386719,424.8529968261719,397.9126281738281,422.33563232421875,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,TCN,SYG1_10MAA50CT121A,超高压排汽蒸汽温度#1,℃,Y1_VHP本体,0.9464101791381836,0.9442256006992551,0.7257053256034851,395.4360046386719,424.8529968261719,395.4360046386719,424.8529968261719,398.8517761230469,422.6559143066406,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,iTransformer-small,SYG1_10MAA50CT121A,超高压排汽蒸汽温度#1,℃,Y1_VHP本体,0.9120779633522034,1.2094376658682537,0.9296788573265076,395.4360046386719,424.8529968261719,395.4360046386719,424.8529968261719,400.11090087890625,422.9414978027344,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,ANN,SYG1_10MAA50CT122A,超高压排汽蒸汽温度#2,℃,Y1_VHP本体,0.9043140411376953,1.2598347962780532,0.9286491870880127,392.343994140625,421.91900634765625,392.343994140625,421.91900634765625,400.5633239746094,417.8388671875,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,GRU-RNN,SYG1_10MAA50CT122A,超高压排汽蒸汽温度#2,℃,Y1_VHP本体,0.9555246829986572,0.8589125689530334,0.6620028614997864,392.343994140625,421.91900634765625,392.343994140625,421.91900634765625,394.6033630371094,419.6423645019531,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,TCN,SYG1_10MAA50CT122A,超高压排汽蒸汽温度#2,℃,Y1_VHP本体,0.934478223323822,1.0425150595293087,0.7998402714729309,392.343994140625,421.91900634765625,392.343994140625,421.91900634765625,396.8601379394531,419.68267822265625,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,iTransformer-small,SYG1_10MAA50CT122A,超高压排汽蒸汽温度#2,℃,Y1_VHP本体,0.9078354239463806,1.23643577552964,0.9477386474609375,392.343994140625,421.91900634765625,392.343994140625,421.91900634765625,397.0215759277344,419.8562316894531,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,ANN,SYG1_10MAA50CT123A,超高压排汽蒸汽温度#3,℃,Y1_VHP本体,0.9024604558944702,1.2548807700767668,0.9365388751029968,393.31500244140625,423.218994140625,393.31500244140625,423.218994140625,401.4393310546875,418.54779052734375,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,GRU-RNN,SYG1_10MAA50CT123A,超高压排汽蒸汽温度#3,℃,Y1_VHP本体,0.9501064419746399,0.8974998224943618,0.6846411824226379,393.31500244140625,423.218994140625,393.31500244140625,423.218994140625,396.63714599609375,420.5009460449219,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,TCN,SYG1_10MAA50CT123A,超高压排汽蒸汽温度#3,℃,Y1_VHP本体,0.9419524073600769,0.968064342393833,0.7432942986488342,393.31500244140625,423.218994140625,393.31500244140625,423.218994140625,397.2731018066406,420.59222412109375,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,iTransformer-small,SYG1_10MAA50CT123A,超高压排汽蒸汽温度#3,℃,Y1_VHP本体,0.9060554504394531,1.2315383379873885,0.9459965825080872,393.31500244140625,423.218994140625,393.31500244140625,423.218994140625,398.7166442871094,420.96832275390625,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,ANN,SYG1_10LBC01CP101,超高压缸A侧排汽垂直管压力,MPa,Y1_VHP本体,0.9764996767044067,0.367139630545374,0.23916159570217133,3.177000045776367,10.899999618530273,3.177000045776367,10.899999618530273,2.6740994453430176,11.103116035461426,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,GRU-RNN,SYG1_10LBC01CP101,超高压缸A侧排汽垂直管压力,MPa,Y1_VHP本体,0.9965678453445435,0.1403059651822021,0.10436924546957016,3.177000045776367,10.899999618530273,3.177000045776367,10.899999618530273,3.1444387435913086,10.936036109924316,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,TCN,SYG1_10LBC01CP101,超高压缸A侧排汽垂直管压力,MPa,Y1_VHP本体,0.9939912557601929,0.18564581993494536,0.13431791961193085,3.177000045776367,10.899999618530273,3.177000045776367,10.899999618530273,2.974539279937744,11.080581665039062,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,iTransformer-small,SYG1_10LBC01CP101,超高压缸A侧排汽垂直管压力,MPa,Y1_VHP本体,0.9962541460990906,0.14657885365660336,0.10771521180868149,3.177000045776367,10.899999618530273,3.177000045776367,10.899999618530273,2.5981264114379883,10.788090705871582,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,ANN,SYG1_10LBC02CP101,超高压缸B侧排汽垂直管压力,MPa,Y1_VHP本体,0.9930047392845154,0.2015610236476088,0.12795452773571014,3.186000108718872,10.961000442504883,3.185999870300293,10.961000442504883,3.0429506301879883,11.028949737548828,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,GRU-RNN,SYG1_10LBC02CP101,超高压缸B侧排汽垂直管压力,MPa,Y1_VHP本体,0.9954025745391846,0.1634037894973619,0.12096292525529861,3.186000108718872,10.961000442504883,3.185999870300293,10.961000442504883,2.91618013381958,11.316506385803223,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,TCN,SYG1_10LBC02CP101,超高压缸B侧排汽垂直管压力,MPa,Y1_VHP本体,0.9928111433982849,0.20433190229657913,0.15557892620563507,3.186000108718872,10.961000442504883,3.185999870300293,10.961000442504883,2.9503817558288574,11.101057052612305,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,iTransformer-small,SYG1_10LBC02CP101,超高压缸B侧排汽垂直管压力,MPa,Y1_VHP本体,0.9961050748825073,0.15040239684366508,0.11245759576559067,3.186000108718872,10.961000442504883,3.185999870300293,10.961000442504883,2.674792766571045,10.828611373901367,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,ANN,SYG1_10LBC01CT101,超高压缸A侧排汽垂直管温度,℃,Y1_VHP本体,0.9306207895278931,1.107428656663263,0.8050519227981567,393.3349914550781,426.0950012207031,393.3349914550781,426.0950012207031,401.6927795410156,421.0917663574219,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,GRU-RNN,SYG1_10LBC01CT101,超高压缸A侧排汽垂直管温度,℃,Y1_VHP本体,0.96148282289505,0.8251413542131301,0.6307055950164795,393.3349914550781,426.0950012207031,393.3349914550781,426.0950012207031,397.75018310546875,422.89788818359375,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,TCN,SYG1_10LBC01CT101,超高压缸A侧排汽垂直管温度,℃,Y1_VHP本体,0.9568450450897217,0.8734064236539449,0.6573144793510437,393.3349914550781,426.0950012207031,393.3349914550781,426.0950012207031,398.5840148925781,422.04058837890625,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,iTransformer-small,SYG1_10LBC01CT101,超高压缸A侧排汽垂直管温度,℃,Y1_VHP本体,0.9242736101150513,1.1569765746433143,0.8779191374778748,393.3349914550781,426.0950012207031,393.3349914550781,426.0950012207031,399.5317687988281,422.7541198730469,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,ANN,SYG1_10LBC02CT101,超高压缸B侧排汽垂直管温度,℃,Y1_VHP本体,0.9260691404342651,1.147656856612012,0.8378556966781616,396.32598876953125,429.21600341796875,396.32598876953125,429.21600341796875,404.3783264160156,424.0252685546875,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,GRU-RNN,SYG1_10LBC02CT101,超高压缸B侧排汽垂直管温度,℃,Y1_VHP本体,0.9618744254112244,0.8241521076180304,0.6246283054351807,396.32598876953125,429.21600341796875,396.32598876953125,429.21600341796875,401.1250915527344,426.0747375488281,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,TCN,SYG1_10LBC02CT101,超高压缸B侧排汽垂直管温度,℃,Y1_VHP本体,0.9547092318534851,0.8982637652057225,0.6813355088233948,396.32598876953125,429.21600341796875,396.32598876953125,429.21600341796875,401.9978942871094,425.965087890625,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,iTransformer-small,SYG1_10LBC02CT101,超高压缸B侧排汽垂直管温度,℃,Y1_VHP本体,0.9258868098258972,1.149070928364775,0.8640125393867493,396.32598876953125,429.21600341796875,396.32598876953125,429.21600341796875,402.1967468261719,425.78277587890625,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,ANN,SYG1_10LBQ10CP101,一级抽汽口压力,MPa,Y2_一级抽汽接口,0.9918345212936401,0.2149276482885841,0.13673830032348633,3.1540000438690186,10.821000099182129,3.1539998054504395,10.821000099182129,3.02349853515625,10.847082138061523,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,GRU-RNN,SYG1_10LBQ10CP101,一级抽汽口压力,MPa,Y2_一级抽汽接口,0.9961506128311157,0.14756986876657355,0.10740309953689575,3.1540000438690186,10.821000099182129,3.1539998054504395,10.821000099182129,2.802614688873291,11.026607513427734,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,TCN,SYG1_10LBQ10CP101,一级抽汽口压力,MPa,Y2_一级抽汽接口,0.9929458498954773,0.19976695684258294,0.14882396161556244,3.1540000438690186,10.821000099182129,3.1539998054504395,10.821000099182129,2.9179530143737793,11.100860595703125,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,iTransformer-small,SYG1_10LBQ10CP101,一级抽汽口压力,MPa,Y2_一级抽汽接口,0.9960580468177795,0.1493339822627696,0.11037302762269974,3.1540000438690186,10.821000099182129,3.1539998054504395,10.821000099182129,2.527730941772461,10.732952117919922,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,ANN,SYG1_10LBQ10CT101A,一级抽汽口温度,℃,Y2_一级抽汽接口,0.9277344942092896,1.1037995369877218,0.8177787065505981,397.0320129394531,428.6619873046875,397.0320129394531,428.6619873046875,404.53778076171875,423.9018859863281,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,GRU-RNN,SYG1_10LBQ10CT101A,一级抽汽口温度,℃,Y2_一级抽汽接口,0.9623054265975952,0.7971942486509122,0.6030011177062988,397.0320129394531,428.6619873046875,397.0320129394531,428.6619873046875,401.403564453125,425.6817321777344,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,TCN,SYG1_10LBQ10CT101A,一级抽汽口温度,℃,Y2_一级抽汽接口,0.9590781331062317,0.8306198327195845,0.6246885061264038,397.0320129394531,428.6619873046875,397.0320129394531,428.6619873046875,401.8738708496094,424.7800598144531,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,iTransformer-small,SYG1_10LBQ10CT101A,一级抽汽口温度,℃,Y2_一级抽汽接口,0.9277766346931458,1.1034773828412336,0.8321495652198792,397.0320129394531,428.6619873046875,397.0320129394531,428.6619873046875,402.3220520019531,425.0632629394531,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,ANN,SYG1_10LBQ10CT102,一级抽汽逆止门前水平管管顶温度,℃,Y2_一级抽汽接口,0.9181973934173584,1.15923521942068,0.8541097044944763,393.7590026855469,424.2510070800781,393.7590026855469,424.2510070800781,401.9524841308594,420.2133483886719,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,GRU-RNN,SYG1_10LBQ10CT102,一级抽汽逆止门前水平管管顶温度,℃,Y2_一级抽汽接口,0.9657807946205139,0.7497615037641656,0.566597044467926,393.7590026855469,424.2510070800781,393.7590026855469,424.2510070800781,399.0613098144531,422.0981750488281,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,TCN,SYG1_10LBQ10CT102,一级抽汽逆止门前水平管管顶温度,℃,Y2_一级抽汽接口,0.9583786129951477,0.8268870691757947,0.6207109093666077,393.7590026855469,424.2510070800781,393.7590026855469,424.2510070800781,398.8028869628906,421.53167724609375,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,iTransformer-small,SYG1_10LBQ10CT102,一级抽汽逆止门前水平管管顶温度,℃,Y2_一级抽汽接口,0.9310156106948853,1.0645434979913224,0.8034207820892334,393.7590026855469,424.2510070800781,393.7590026855469,424.2510070800781,399.2286376953125,421.72137451171875,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,ANN,SYG1_10LBQ10CT103,一级抽汽逆止门前水平管管底温度,℃,Y2_一级抽汽接口,0.9201076626777649,1.1569578220885928,0.8633497357368469,394.44000244140625,425.1730041503906,394.44000244140625,425.1729736328125,400.9491882324219,420.2305603027344,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,GRU-RNN,SYG1_10LBQ10CT103,一级抽汽逆止门前水平管管底温度,℃,Y2_一级抽汽接口,0.9613103866577148,0.8051229613440753,0.614524781703949,394.44000244140625,425.1730041503906,394.44000244140625,425.1729736328125,398.0577697753906,422.3467102050781,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,TCN,SYG1_10LBQ10CT103,一级抽汽逆止门前水平管管底温度,℃,Y2_一级抽汽接口,0.9582681655883789,0.8361778983150746,0.6374819874763489,394.44000244140625,425.1730041503906,394.44000244140625,425.1729736328125,398.0160827636719,421.61334228515625,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,iTransformer-small,SYG1_10LBQ10CT103,一级抽汽逆止门前水平管管底温度,℃,Y2_一级抽汽接口,0.9319482445716858,1.0677871426905912,0.8105201125144958,394.44000244140625,425.1730041503906,394.44000244140625,425.1729736328125,399.2735290527344,421.54656982421875,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,ANN,SYG1_10LBQ10CT104,一级抽汽逆止门后水平管管顶温度,℃,Y2_一级抽汽接口,0.9170346260070801,1.1462948592132516,0.8507563471794128,394.3399963378906,423.6289978027344,394.3399963378906,423.6289978027344,401.4257507324219,419.3977355957031,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,GRU-RNN,SYG1_10LBQ10CT104,一级抽汽逆止门后水平管管顶温度,℃,Y2_一级抽汽接口,0.9610417485237122,0.7855027606097299,0.5898879766464233,394.3399963378906,423.6289978027344,394.3399963378906,423.6289978027344,398.4614562988281,421.320068359375,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,TCN,SYG1_10LBQ10CT104,一级抽汽逆止门后水平管管顶温度,℃,Y2_一级抽汽接口,0.9590106010437012,0.8057186963601733,0.6067299246788025,394.3399963378906,423.6289978027344,394.3399963378906,423.6289978027344,398.7022399902344,420.8591003417969,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,iTransformer-small,SYG1_10LBQ10CT104,一级抽汽逆止门后水平管管顶温度,℃,Y2_一级抽汽接口,0.9266980886459351,1.0774707191011386,0.8199355006217957,394.3399963378906,423.6289978027344,394.3399963378906,423.6289978027344,399.26611328125,421.47442626953125,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,ANN,SYG1_10LBQ10CT105,一级抽汽逆止门后水平管管底温度,℃,Y2_一级抽汽接口,0.9204583764076233,1.150078878600052,0.8516508936882019,393.7149963378906,424.3070068359375,393.7149963378906,424.3070068359375,400.16485595703125,419.93524169921875,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,GRU-RNN,SYG1_10LBQ10CT105,一级抽汽逆止门后水平管管底温度,℃,Y2_一级抽汽接口,0.9645069241523743,0.7682494511054598,0.5853002667427063,393.7149963378906,424.3070068359375,393.7149963378906,424.3070068359375,397.6682434082031,421.87841796875,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,TCN,SYG1_10LBQ10CT105,一级抽汽逆止门后水平管管底温度,℃,Y2_一级抽汽接口,0.9594652652740479,0.8210019075694441,0.6220042109489441,393.7149963378906,424.3070068359375,393.7149963378906,424.3070068359375,398.1019287109375,420.73297119140625,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,iTransformer-small,SYG1_10LBQ10CT105,一级抽汽逆止门后水平管管底温度,℃,Y2_一级抽汽接口,0.9311193227767944,1.0702351451681373,0.8127987384796143,393.7149963378906,424.3070068359375,393.7149963378906,424.3070068359375,398.83331298828125,421.0639343261719,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,ANN,SYG1_10LBQ10CP102,1号高加入口抽汽压力,MPa,Y2_一级抽汽接口,0.9902505874633789,0.2286320251315722,0.14498937129974365,3.194000005722046,10.63700008392334,3.194000244140625,10.63700008392334,3.043675422668457,10.596521377563477,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,GRU-RNN,SYG1_10LBQ10CP102,1号高加入口抽汽压力,MPa,Y2_一级抽汽接口,0.9962871670722961,0.14109108430196693,0.10257052630186081,3.194000005722046,10.63700008392334,3.194000244140625,10.63700008392334,3.0457372665405273,10.903112411499023,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,TCN,SYG1_10LBQ10CP102,1号高加入口抽汽压力,MPa,Y2_一级抽汽接口,0.9953539371490479,0.15782966213574876,0.11743340641260147,3.194000005722046,10.63700008392334,3.194000244140625,10.63700008392334,3.108704090118408,10.780472755432129,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,iTransformer-small,SYG1_10LBQ10CP102,1号高加入口抽汽压力,MPa,Y2_一级抽汽接口,0.9961962699890137,0.1428079712064104,0.10684548318386078,3.194000005722046,10.63700008392334,3.194000244140625,10.63700008392334,2.7707276344299316,10.578439712524414,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,ANN,SYG1_10LBQ10CT106,1号高加入口抽汽温度,℃,Y2_一级抽汽接口,0.9095396399497986,1.1872510147074324,0.8799919486045837,394.4849853515625,423.8179931640625,394.4849853515625,423.8179931640625,402.1799011230469,419.74859619140625,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,GRU-RNN,SYG1_10LBQ10CT106,1号高加入口抽汽温度,℃,Y2_一级抽汽接口,0.960774302482605,0.7818053369873245,0.5896216630935669,394.4849853515625,423.8179931640625,394.4849853515625,423.8179931640625,398.46453857421875,421.4529724121094,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,TCN,SYG1_10LBQ10CT106,1号高加入口抽汽温度,℃,Y2_一级抽汽接口,0.9573108553886414,0.8155906289995849,0.6129970550537109,394.4849853515625,423.8179931640625,394.4849853515625,423.8179931640625,398.8245849609375,420.8573303222656,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,iTransformer-small,SYG1_10LBQ10CT106,1号高加入口抽汽温度,℃,Y2_一级抽汽接口,0.9255950450897217,1.0767485082796249,0.8151605129241943,394.4849853515625,423.8179931640625,394.4849853515625,423.8179931640625,399.578857421875,421.62078857421875,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,ANN,SYG1_10LBC20CT101,一次低温再热逆止阀前母管管底温度,℃,Y3_VHP至RH1接口,0.917188823223114,1.178001209099737,0.8802974224090576,395.90301513671875,426.6289978027344,395.90301513671875,426.6289978027344,403.2470703125,422.2963562011719,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,GRU-RNN,SYG1_10LBC20CT101,一次低温再热逆止阀前母管管底温度,℃,Y3_VHP至RH1接口,0.9664976000785828,0.7492712374411701,0.5730859041213989,395.90301513671875,426.6289978027344,395.90301513671875,426.6289978027344,400.2311096191406,424.1033630371094,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,TCN,SYG1_10LBC20CT101,一次低温再热逆止阀前母管管底温度,℃,Y3_VHP至RH1接口,0.9631398320198059,0.7859227628444824,0.59824538230896,395.90301513671875,426.6289978027344,395.90301513671875,426.6289978027344,400.55377197265625,423.41058349609375,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,iTransformer-small,SYG1_10LBC20CT101,一次低温再热逆止阀前母管管底温度,℃,Y3_VHP至RH1接口,0.9335482120513916,1.055247913809501,0.8033885359764099,395.90301513671875,426.6289978027344,395.90301513671875,426.6289978027344,401.1981506347656,423.5771179199219,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,ANN,SYG1_10LBC20CT103,一次低温再热逆止阀后水平管管顶温度,℃,Y3_VHP至RH1接口,0.9196213483810425,1.159353832863939,0.8564385771751404,395.177001953125,426.0950012207031,395.177001953125,426.0950012207031,403.2061462402344,421.4537658691406,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,GRU-RNN,SYG1_10LBC20CT103,一次低温再热逆止阀后水平管管顶温度,℃,Y3_VHP至RH1接口,0.9625558853149414,0.7912929849263305,0.6059989929199219,395.177001953125,426.0950012207031,395.177001953125,426.0950012207031,399.5369567871094,422.93096923828125,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
2024_10d训练_300d测试,train,TCN,SYG1_10LBC20CT103,一次低温再热逆止阀后水平管管顶温度,℃,Y3_VHP至RH1接口,0.9617221355438232,0.8000540059457296,0.607707679271698,395.177001953125,426.0950012207031,395.177001953125,426.0950012207031,399.97265625,422.76397705078125,14377,2024-05-01 00:23:00,2024-05-10 23:59:00
